,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Complain,Satisfaction Score,Point Earned,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver
10,0.3404255319148935,1.0,0.4186046511627906,0.8,0.5,0.3333333333333333,0.1605220435520003,0.5828367103694875,0.1529278822472691,0.2446276125993523,0.0384444197173695,0.248062015503876,0.1830910070005385,0.2172172172172172,0.0,0.5,0.1645856980703745,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
11,0.8297872340425531,0.2,0.9534883720930232,1.0000000000000002,0.3333333333333333,0.5,0.231476190908074,0.6305125148986889,0.2174542925854026,0.4218428024727701,0.0447312785134082,0.1240310077519379,0.3672590199246096,0.1741741741741742,0.0,0.5,0.1475595913734393,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
12,0.6382978723404255,0.2,0.5348837209302325,0.4000000000000001,1.0,0.0,0.3117719793093232,0.0,0.340393474922493,1.0,0.0572493601869366,0.0542635658914728,0.8750673128702209,0.0,0.0,0.5,0.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
13,0.1914893617021276,0.6000000000000001,0.3953488372093023,0.8,0.1666666666666666,0.5,0.2149091381807078,0.6618990862137465,0.1992872251035841,0.3423609066823668,0.0445643707577612,0.1782945736434108,0.5385029617662898,0.1951951951951952,0.0,0.5,0.4880817253121453,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
14,0.6595744680851062,0.4,0.813953488372093,0.8,0.3333333333333333,0.3333333333333333,0.0301623147921409,0.2701628923321414,0.0507924550169501,0.3503090962614071,0.0589740736619561,0.1472868217054263,0.1645126548196015,0.2792792792792793,0.0,0.25,0.2258796821793416,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
15,0.3829787234042553,0.8,0.5581395348837209,0.8,0.1666666666666666,0.3333333333333333,0.0845191775728058,0.3861740166865315,0.0944281864804566,0.5025022078304386,0.0466228997440747,0.1317829457364341,0.4577275175013462,0.2302302302302302,0.0,1.0,0.2145289443813847,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
16,0.4680851063829786,0.8,0.5348837209302325,1.0000000000000002,0.3333333333333333,0.5,0.8745680624710909,0.9384187524831148,0.8113464491640832,0.5027965852222549,0.0645933014354067,0.1317829457364341,0.2501346257404416,0.078078078078078,0.0,0.25,0.0499432463110102,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
17,0.3191489361702126,0.6000000000000001,0.4883720930232558,0.6000000000000001,0.6666666666666666,0.1666666666666666,0.3657055962173912,0.512912197059992,0.354677947440095,0.1922284368560494,0.0288194058083898,0.0852713178294573,0.4375336564351104,0.0950950950950951,0.0,0.5,0.4824063564131668,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
18,0.7446808510638298,0.2,1.0,0.2,0.3333333333333333,0.5,0.0530478237604186,1.0,0.0194998985889375,0.5390050044156609,0.0459552687214865,0.1550387596899224,0.3077544426494346,0.7887887887887889,0.0,0.5,0.695800227014756,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
19,0.4042553191489361,0.4,0.5581395348837209,1.0000000000000002,0.1666666666666666,0.3333333333333333,0.3939723741372586,0.4596742153357171,0.3856517833859705,0.284368560494554,0.0387782352286636,0.0852713178294573,0.2447495961227787,0.0800800800800801,0.0,0.75,0.4063564131668559,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
20,0.4468085106382978,0.2,0.6744186046511628,0.8,0.3333333333333333,0.0,0.5907514730467959,0.7151370679380215,0.5556167241329354,0.2667059169855755,0.0371647935907421,0.1317829457364341,0.2501346257404416,0.086086086086086,0.0,0.5,0.5096481271282634,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
21,0.7659574468085105,0.0,0.8372093023255814,0.2,0.5,0.5,0.0,0.0,0.041587228001043,0.308213129231675,0.0101257371759207,0.0465116279069767,0.1615508885298869,0.0,0.0,0.25,0.246311010215664,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
22,0.3191489361702126,0.6000000000000001,0.4651162790697675,0.6000000000000001,0.3333333333333333,0.1666666666666666,0.0916538937108686,0.2701628923321414,0.1097267696230406,0.4733588460406241,0.0234227217091354,0.0620155038759689,0.4229940764674206,0.1521521521521521,1.0,0.25,0.8717366628830874,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
23,0.4468085106382978,0.8,0.5348837209302325,0.4000000000000001,0.5,0.3333333333333333,0.0318552982825287,0.6197854588796186,0.0269173934459479,0.1686782455107447,0.0342717258261933,0.1007751937984496,0.0950457727517501,0.6266266266266267,0.0,0.25,0.619750283768445,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
24,0.5957446808510637,0.4,0.6744186046511628,0.6000000000000001,0.3333333333333333,0.5,0.325860020497193,0.0,0.3538956335293947,0.3164556962025316,0.0333815511294091,0.0852713178294573,0.2019386106623586,0.0,0.0,0.5,0.1203178206583428,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
25,0.3191489361702126,0.6000000000000001,0.3488372093023256,1.0000000000000002,0.1666666666666666,0.3333333333333333,0.1913585285554921,0.6630909813269765,0.1766290962825601,0.2346187812775979,0.0300990319350172,0.0930232558139534,0.2242864835756596,0.2152152152152152,0.0,0.5,0.6129398410896708,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
26,0.702127659574468,0.2,0.7674418604651162,0.6000000000000001,0.1666666666666666,0.3333333333333333,0.4034651744226473,0.5458879618593564,0.3884623185466346,0.2711215778628201,0.0382218760431734,0.1007751937984496,0.3500269251480883,0.0930930930930931,0.0,1.0,0.1328036322360953,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
27,0.7872340425531915,0.2,1.0,0.4000000000000001,0.5,0.3333333333333333,0.2653358607158297,0.4012713547874453,0.2666241706023817,0.248160141301148,0.0775564704573272,0.2325581395348837,0.2692514808831449,0.0990990990990991,0.0,0.75,0.3734392735527809,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
28,0.3829787234042553,0.6000000000000001,0.4883720930232558,0.8,0.3333333333333333,0.3333333333333333,0.2618591981909262,0.0,0.2925564280126329,0.1545481307035619,0.0301546678535662,0.0620155038759689,0.4229940764674206,0.0,0.0,1.0,0.4313280363223609,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
29,0.4468085106382978,0.8,0.6744186046511628,1.0000000000000002,0.0,0.0,0.1011769258442999,0.5411203814064363,0.0990930953553733,0.2175448925522519,0.0297652164237231,0.2170542635658914,0.2423263327948304,0.2852852852852853,0.0,0.25,0.2542565266742338,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
30,0.5744680851063829,0.6000000000000001,0.4651162790697675,0.4000000000000001,0.3333333333333333,0.5,0.0397458106216575,0.7195073500198649,0.0272071393387998,0.2876067118045334,0.02937576499388,0.1162790697674418,0.6922455573505655,0.6586586586586587,1.0,0.5,0.2031782065834279,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
31,0.5744680851063829,0.4,0.813953488372093,0.2,0.8333333333333333,0.1666666666666666,0.0306157925127805,0.6714342471195868,0.0219627386781792,0.3894612893729761,0.0604206075442305,0.1240310077519379,0.4308023694130318,0.6906906906906907,0.0,1.0,0.5777525539160046,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
32,0.3191489361702126,0.8,0.5348837209302325,0.6000000000000001,0.1666666666666666,0.3333333333333333,0.2262763130447401,1.0,0.1855242951931156,0.5080953782749484,0.0600311561143874,0.1085271317829457,0.4488422186322025,0.2822822822822823,0.0,0.5,0.5584562996594779,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
33,0.5744680851063829,0.4,0.5813953488372093,0.8,0.3333333333333333,0.5,0.0366319302732656,0.591974572904251,0.0335235998029727,0.5151604356785399,0.0501279626126627,0.1395348837209302,0.2692514808831449,0.5625625625625627,0.0,0.25,0.9114642451759364,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
34,0.6808510638297872,0.0,0.8372093023255814,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.3360783851356049,0.6738180373460468,0.3145481412800974,0.1527818663526641,0.0434516523867809,0.1085271317829457,0.1922455573505654,0.1351351351351351,0.0,1.0,0.1782065834279228,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
35,0.6170212765957447,0.2,0.5348837209302325,0.6000000000000001,0.3333333333333333,0.1666666666666666,0.0629336380703616,0.7604290822407628,0.0464462666241706,0.1501324698263173,0.0499054189384666,0.2558139534883721,0.1300484652665589,0.5445445445445446,1.0,0.0,0.8603859250851306,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
36,0.6170212765957447,0.6000000000000001,0.5348837209302325,1.0000000000000002,0.3333333333333333,0.5,0.0482711917696816,0.9129916567342072,0.0212673485353345,0.5075066234913158,0.0760543006565038,0.2093023255813953,0.3166397415185784,0.7577577577577578,0.0,0.75,0.3995459704880817,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
37,0.3404255319148935,0.8,0.5348837209302325,0.2,0.5,0.5,0.42308564380232,0.0,0.4470779126705879,0.2546364439211068,0.0253699788583509,0.0930232558139534,0.3231017770597738,0.0,0.0,0.25,0.993189557321226,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
38,0.6595744680851062,0.2,0.8372093023255814,0.4000000000000001,0.5,0.3333333333333333,0.0675288789728427,0.3520063567739372,0.0806362819807029,0.3885781571975272,0.0530766662957605,0.1395348837209302,0.1497038233710285,0.2412412412412412,0.0,0.5,0.9364358683314415,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
39,0.851063829787234,0.0,1.0,0.8,0.6666666666666666,0.5,0.1948049592323529,0.2403655145013905,0.2107611624605221,0.3096850161907565,0.0107933681985089,0.0465116279069767,0.0385029617662897,0.077077077077077,0.0,1.0,0.340522133938706,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
40,0.4042553191489361,0.6000000000000001,0.6511627906976745,0.2,0.3333333333333333,0.3333333333333333,0.9368154375908844,0.2296384584823202,0.9226957957870948,0.3067412422725935,0.0333259152108601,0.1395348837209302,0.1276252019386106,0.018018018018018,0.0,0.75,0.4835414301929626,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
41,0.5319148936170212,0.4,0.7209302325581396,0.6000000000000001,0.1666666666666666,0.0,0.1441061500648473,0.8756456098529996,0.1158404079622171,0.2363850456284957,0.0465672638255257,0.1395348837209302,0.1497038233710285,0.3553553553553554,1.0,1.0,0.8047673098751419,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False
42,0.5106382978723404,0.2,0.6976744186046512,0.4000000000000001,0.3333333333333333,0.5,0.4796494314900975,1.0,0.4283603279923507,0.426552840741831,0.069322354512073,0.1782945736434108,0.3231017770597738,0.1451451451451451,0.0,0.5,0.7604994324631101,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
43,0.4893617021276596,0.6000000000000001,0.5581395348837209,0.8,0.3333333333333333,0.1666666666666666,0.0746031314148202,0.0,0.1130878219801234,0.3573741536649985,0.069322354512073,0.1705426356589147,0.2692514808831449,0.0,1.0,0.25,0.5085130533484676,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
44,0.2553191489361701,0.8,0.3488372093023256,0.2,0.5,0.5,0.2536965992194137,0.8164481525625745,0.2251905079245501,0.2876067118045334,0.0295983086680761,0.1007751937984496,0.2469036079698438,0.2092092092092092,0.0,0.0,0.8683314415437005,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
45,0.4893617021276596,0.8,0.3953488372093023,0.4000000000000001,0.3333333333333333,0.5,1.0000000000000002,0.0,1.0,0.4771857521342361,0.0519639479247802,0.1395348837209302,0.3589122240172321,0.0,0.0,0.0,0.2009080590238365,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
46,0.6382978723404255,0.4,0.744186046511628,1.0000000000000002,0.3333333333333333,0.0,0.0255368420416171,0.5681366706396503,0.0246284008924173,0.6817780394465704,0.0684878157338377,0.1317829457364341,0.1583198707592892,0.6266266266266267,1.0,0.5,0.7491486946651532,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
47,0.702127659574468,0.2,0.9069767441860463,0.4000000000000001,0.3333333333333333,0.3333333333333333,0.0335482817729165,0.8025427095748907,0.0152116593747283,0.6938475125110393,0.0672638255257594,0.1317829457364341,0.4577275175013462,0.7937937937937939,1.0,0.0,0.6935300794551646,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
48,0.4255319148936169,0.6000000000000001,0.627906976744186,0.6000000000000001,0.5,0.5,0.544768832173942,0.5701231624950338,0.5221220989192479,0.2316750073594348,0.0393345944141537,0.1317829457364341,0.2154011847065159,0.074074074074074,0.0,0.5,0.9545970488081724,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
49,0.5531914893617021,0.2,0.627906976744186,0.8,0.1666666666666666,0.1666666666666666,0.0999676519225943,0.4874851013110846,0.101845681337467,0.1836914924933765,0.0350506286858796,0.2325581395348837,0.1615508885298869,0.2592592592592593,0.0,0.0,0.1691259931895573,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
50,0.5531914893617021,0.6000000000000001,0.6511627906976745,1.0000000000000002,0.5,0.3333333333333333,0.0357854385280717,0.6154151767977751,0.0310028105351606,0.3888725345893435,0.0761099365750528,0.1550387596899224,0.3077544426494346,0.5915915915915916,0.0,0.75,0.8059023836549376,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
51,0.5957446808510637,0.2,0.627906976744186,0.2,0.5,0.1666666666666666,0.0,0.3210170838299563,0.018175759858604,0.2934942596408595,0.0108490041170579,0.0697674418604651,0.2423263327948304,0.5625625625625627,0.0,0.5,0.619750283768445,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
52,0.851063829787234,0.0,0.9534883720930232,0.4000000000000001,0.6666666666666666,0.3333333333333333,0.0523827231034806,0.8657131505760827,0.0286558688030597,0.3603179275831616,0.0798931790363858,0.2170542635658914,0.5177705977382876,0.6876876876876878,0.0,0.5,0.9795686719636776,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
53,0.4893617021276596,0.4,0.5348837209302325,0.6000000000000001,0.3333333333333333,0.0,0.5539895458269469,1.0,0.4996088430446498,0.1954665881660288,0.0502948703683097,0.193798449612403,0.0673128702207862,0.1271271271271271,1.0,0.5,0.2542565266742338,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
54,0.6382978723404255,0.4,0.5348837209302325,0.0,0.5,0.5,0.4332435447446467,0.0,0.456813374670414,0.3064468648807771,0.0051185045065094,0.0387596899224806,0.0980075390414647,0.0,1.0,0.25,0.1203178206583428,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
55,0.4893617021276596,0.8,0.5348837209302325,1.0000000000000002,0.6666666666666666,0.3333333333333333,0.0562221678048957,0.8740564163686929,0.0317271752672905,0.1995878716514572,0.0301546678535662,0.1705426356589147,0.1615508885298869,0.6676676676676677,0.0,1.0,0.6106696935300795,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
56,0.4893617021276596,0.6000000000000001,0.5348837209302325,0.2,0.3333333333333333,0.0,0.0412271711757468,0.9388160508541916,0.0126329209283458,0.2207830438622313,0.0436741960609769,0.2325581395348837,0.1615508885298869,0.8438438438438439,0.0,0.25,0.11577752553916,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
57,0.6382978723404255,0.4,0.8604651162790699,0.6000000000000001,0.3333333333333333,0.5,0.091291111534357,0.7469209376241558,0.0746095674093819,0.3258757727406535,0.0508512295537999,0.1472868217054263,0.3815293484114163,0.4224224224224224,0.0,0.25,0.325766174801362,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
58,0.3829787234042553,1.0,0.5116279069767442,0.6000000000000001,0.1666666666666666,0.3333333333333333,0.1461619157317467,0.3885578069129916,0.1533335264972619,0.6697085663821019,0.0472348948481139,0.1162790697674418,0.2915993537964459,0.1561561561561561,1.0,1.0,0.4880817253121453,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
59,0.3404255319148935,0.4,0.4883720930232558,0.6000000000000001,0.6666666666666666,0.5,0.057370978030516,0.6964640444974176,0.045779851070611,0.2031204003532528,0.036608434405252,0.1317829457364341,0.3365643511039311,0.5255255255255256,0.0,0.75,0.9477866061293984,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
60,0.6170212765957447,0.6000000000000001,0.7906976744186046,0.6000000000000001,0.3333333333333333,0.5,0.0603941628347799,0.8009535160905841,0.0410569930171239,0.265234030026494,0.0326582841882719,0.1782945736434108,0.2242864835756596,0.5875875875875876,0.0,0.75,0.7990919409761634,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
61,0.4680851063829786,0.4,0.5116279069767442,0.2,0.6666666666666666,0.6666666666666666,1.0000000000000002,0.0,1.0,0.2246099499558434,0.0100701012573717,0.0387596899224806,0.1346257404415724,0.0,0.0,1.0,0.7377979568671964,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
62,0.276595744680851,0.2,0.4651162790697675,0.8,0.5,0.5,0.135671464460951,0.4970202622169249,0.1353692811404398,0.2778922578745952,0.0448425503505062,0.1395348837209302,0.3107162089391491,0.2112112112112112,0.0,1.0,0.4108967082860386,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
63,0.3829787234042553,0.8,0.4418604651162791,0.2,0.6666666666666666,0.3333333333333333,0.6807819165177749,0.8351211760031784,0.6331527250601223,0.2934942596408595,0.0426171136085456,0.1240310077519379,0.1973613354873452,0.088088088088088,0.0,0.75,0.8898978433598184,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
64,0.5744680851063829,0.4,0.7209302325581396,0.6000000000000001,0.3333333333333333,0.3333333333333333,0.4019535820205153,0.6491855383392928,0.3794801958682235,0.2911392405063291,0.0433403805496828,0.1007751937984496,0.2469036079698438,0.1111111111111111,0.0,0.5,0.866061293984109,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
65,0.5319148936170212,0.8,0.5813953488372093,0.6000000000000001,0.1666666666666666,0.6666666666666666,1.0000000000000002,0.601907032181168,0.9561034972329268,0.1742714159552546,0.0435629242238789,0.1705426356589147,0.1615508885298869,0.044044044044044,1.0,1.0,0.2951191827468785,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
66,0.6595744680851062,0.4,0.9069767441860463,0.8,0.5,0.5,0.1555640204730075,0.721891140246325,0.1380349433546779,0.1825139829261112,0.0469010793368198,0.193798449612403,0.1795907377490576,0.2762762762762763,1.0,0.5,0.3972758229284904,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
67,0.3829787234042553,0.4,0.1627906976744186,1.0000000000000002,0.5,0.5,0.019520704281132,0.5832340087405642,0.0177614232318256,0.2955549013835737,0.0346055413374874,0.1395348837209302,0.1497038233710285,0.7047047047047047,1.0,0.5,0.6401816118047673,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
68,0.4893617021276596,0.4,0.4418604651162791,0.2,0.3333333333333333,0.3333333333333333,0.0075186606082043,0.4398092967818832,0.0167183380175586,0.5048572269649692,0.0645376655168576,0.0542635658914728,0.6462035541195477,0.6566566566566567,1.0,0.0,0.7389330306469921,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
69,0.5106382978723404,0.4,0.5813953488372093,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.721383288439039,0.5284068335319825,0.6944339813983137,0.3155725640270827,0.0181929453655279,0.0387596899224806,0.5385029617662898,0.053053053053053,0.0,1.0,0.9829738933030648,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
70,0.5319148936170212,0.8,0.6744186046511628,0.4000000000000001,0.3333333333333333,0.5,1.0000000000000002,0.7004370282081843,0.948917799090198,0.3726817780394466,0.0578613552909758,0.2403100775193798,0.2827140549273021,0.051051051051051,1.0,0.75,0.6878547105561862,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
71,0.6170212765957447,0.4,0.6744186046511628,0.8,0.5,0.5,0.0235113082227603,0.4108065156932856,0.0341610407672471,0.2231380629967618,0.0573049961054857,0.2015503875968992,0.0770059235325794,0.4674674674674675,0.0,0.5,0.1589103291713961,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
72,0.5957446808510637,0.2,0.6976744186046512,0.6000000000000001,0.3333333333333333,0.5,0.0444922107643518,0.8065156932856575,0.0254107148031176,0.2263762143067412,0.0415043952375653,0.0852713178294573,0.1077005923532579,0.6986986986986987,0.0,0.25,0.9761634506242908,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
73,0.3404255319148935,1.0,0.5581395348837209,1.0000000000000002,0.3333333333333333,0.3333333333333333,0.6492198671612597,0.6070719110051649,0.6195346680960798,0.1218722402119517,0.0491821519973294,0.193798449612403,0.1405492730210016,0.067067067067067,0.0,0.25,0.9863791146424516,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
74,0.3829787234042553,0.2,0.5116279069767442,0.4000000000000001,0.5,0.5,0.6915142225729117,0.767580452920143,0.6483643844348507,0.3862231380629968,0.0462334483142316,0.1085271317829457,0.3182552504038772,0.079079079079079,0.0,0.25,0.8104426787741204,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
75,0.5744680851063829,0.4,0.5348837209302325,0.8,0.5,0.3333333333333333,0.1158998358410651,0.601907032181168,0.1087706081766291,0.2522814247865764,0.0433403805496828,0.1782945736434108,0.117124394184168,0.2872872872872873,0.0,0.0,0.4631101021566401,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
76,0.3829787234042553,0.8,0.5348837209302325,1.0000000000000002,0.6666666666666666,0.3333333333333333,0.1681404692587453,1.0,0.129806159997682,0.1398292611127465,0.0334928229665071,0.1007751937984496,0.5048465266558967,0.3603603603603604,0.0,1.0,0.1146424517593643,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
77,0.2340425531914893,0.6000000000000001,0.3720930232558139,0.6000000000000001,0.6666666666666666,0.3333333333333333,0.1692892794843656,0.7155343663090982,0.1516530003187204,0.2210774212540477,0.1017580950261488,0.3643410852713178,0.2600969305331179,0.2562562562562563,0.0,0.75,0.9807037457434732,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
